"date1","Reported_PrecipSum","Precip_MaxHourly_inState","Precip_Sum_Calc"
2022-04-17,0.001,0.01,0.000833333333333333
2022-04-17,0.001,0.01,0.000833333333333333
2022-04-17,0.001,0.01,0.000833333333333333
2022-04-17,0.001,0.01,0.000833333333333333
2022-04-17,0.001,0.01,0.000833333333333333
2022-04-18,0.161,0.3,0.156111111111111
2022-04-18,0.161,0.3,0.156111111111111
2022-04-18,0.161,0.3,0.156111111111111
2022-04-18,0.161,0.3,0.156111111111111
2022-04-18,0.161,0.3,0.156111111111111
2022-04-18,0.161,0.3,0.156111111111111
2022-04-18,0.161,0.3,0.156111111111111
2022-04-18,0.161,0.3,0.156111111111111
2022-04-19,0.988,0.45,0.616202313815217
2022-04-19,0.988,0.45,0.616202313815217
2022-04-19,0.988,0.45,0.616202313815217
2022-04-19,0.988,0.45,0.616202313815217
2022-04-19,0.988,0.45,0.616202313815217
2022-04-19,0.988,0.45,0.616202313815217
2022-04-19,0.988,0.45,0.616202313815217
2022-04-19,0.988,0.45,0.616202313815217
2022-04-20,0,0,0
2022-04-20,0,0,0
2022-04-20,0,0,0
2022-04-20,0,0,0
2022-04-20,0,0,0
2022-04-20,0,0,0
2022-04-20,0,0,0
2022-04-20,0,0,0
2022-04-21,0,0,0
2022-04-21,0,0,0
2022-04-21,0,0,0
2022-04-21,0,0,0
2022-04-21,0,0,0
2022-04-21,0,0,0
2022-04-21,0,0,0
2022-04-21,0,0,0
2022-04-22,0,0,0
2022-04-22,0,0,0
2022-04-22,0,0,0
2022-04-22,0,0,0
2022-04-22,0,0,0
2022-04-22,0,0,0
2022-04-22,0,0,0
2022-04-22,0,0,0
2022-04-23,0,0,0
2022-04-23,0,0,0
2022-04-23,0,0,0
2022-04-23,0,0,0
2022-04-23,0,0,0
2022-04-23,0,0,0
2022-04-23,0,0,0
2022-04-23,0,0,0
2022-04-24,0,0,0
2022-04-24,0,0,0
2022-04-24,0,0,0
2022-04-24,0,0,0
2022-04-24,0,0,0
2022-04-24,0,0,0
2022-04-24,0,0,0
2022-04-24,0,0,0
2022-04-25,0,0,0
2022-04-25,0,0,0
2022-04-25,0,0,0
2022-04-25,0,0,0
2022-04-25,0,0,0
2022-04-25,0,0,0
2022-04-25,0,0,0
2022-04-25,0,0,0
2022-04-26,0.06,0.03,0.0325202562216213
2022-04-26,0.06,0.03,0.0325202562216213
2022-04-26,0.06,0.03,0.0325202562216213
2022-04-26,0.06,0.03,0.0325202562216213
2022-04-26,0.06,0.03,0.0325202562216213
2022-04-26,0.06,0.03,0.0325202562216213
2022-04-26,0.06,0.03,0.0325202562216213
2022-04-26,0.06,0.03,0.0325202562216213
2022-04-27,0.006,0.04,0.00396109637488948
2022-04-27,0.006,0.04,0.00396109637488948
2022-04-27,0.006,0.04,0.00396109637488948
2022-04-27,0.006,0.04,0.00396109637488948
2022-04-27,0.006,0.04,0.00396109637488948
2022-04-27,0.006,0.04,0.00396109637488948
2022-04-27,0.006,0.04,0.00396109637488948
2022-04-27,0.006,0.04,0.00396109637488948
2022-04-28,0,0,0
2022-04-28,0,0,0
2022-04-28,0,0,0
2022-04-28,0,0,0
2022-04-28,0,0,0
2022-04-28,0,0,0
2022-04-28,0,0,0
2022-04-28,0,0,0
2022-04-29,0,0,0
2022-04-29,0,0,0
2022-04-29,0,0,0
2022-04-29,0,0,0
2022-04-29,0,0,0
2022-04-29,0,0,0
2022-04-29,0,0,0
2022-04-29,0,0,0
2022-04-30,0,0,0
2022-04-30,0,0,0
2022-04-30,0,0,0
2022-04-30,0,0,0
2022-04-30,0,0,0
2022-04-30,0,0,0
2022-04-30,0,0,0
2022-04-30,0,0,0
2022-05-01,0,0,0
2022-05-01,0,0,0
2022-05-01,0,0,0
2022-05-01,0,0,0
2022-05-01,0,0,0
2022-05-01,0,0,0
2022-05-01,0,0,0
2022-05-01,0,0,0
2022-05-02,0.23,0.31,0.168965884880187
2022-05-02,0.23,0.31,0.168965884880187
2022-05-02,0.23,0.31,0.168965884880187
2022-05-02,0.23,0.31,0.168965884880187
2022-05-02,0.23,0.31,0.168965884880187
2022-05-02,0.23,0.31,0.168965884880187
2022-05-02,0.23,0.31,0.168965884880187
2022-05-02,0.23,0.31,0.168965884880187
2022-05-03,0,0,0
2022-05-03,0,0,0
2022-05-03,0,0,0
2022-05-03,0,0,0
2022-05-03,0,0,0
2022-05-03,0,0,0
2022-05-03,0,0,0
2022-05-03,0,0,0
2022-05-04,0.083,0.09,0.0647550017043724
2022-05-04,0.083,0.09,0.0647550017043724
2022-05-04,0.083,0.09,0.0647550017043724
2022-05-04,0.083,0.09,0.0647550017043724
2022-05-04,0.083,0.09,0.0647550017043724
2022-05-04,0.083,0.09,0.0647550017043724
2022-05-04,0.083,0.09,0.0647550017043724
2022-05-04,0.083,0.09,0.0647550017043724
2022-05-05,0,0,0
2022-05-05,0,0,0
2022-05-05,0,0,0
2022-05-05,0,0,0
2022-05-05,0,0,0
2022-05-05,0,0,0
2022-05-05,0,0,0
2022-05-05,0,0,0
2022-05-06,0.205,0.1,0.169569897514978
2022-05-06,0.205,0.1,0.169569897514978
2022-05-06,0.205,0.1,0.169569897514978
2022-05-06,0.205,0.1,0.169569897514978
2022-05-06,0.205,0.1,0.169569897514978
2022-05-06,0.205,0.1,0.169569897514978
2022-05-06,0.205,0.1,0.169569897514978
2022-05-06,0.205,0.1,0.169569897514978
2022-05-07,0.164,0.09,0.124383379778117
2022-05-07,0.164,0.09,0.124383379778117
2022-05-07,0.164,0.09,0.124383379778117
2022-05-07,0.164,0.09,0.124383379778117
2022-05-07,0.164,0.09,0.124383379778117
2022-05-07,0.164,0.09,0.124383379778117
2022-05-07,0.164,0.09,0.124383379778117
2022-05-07,0.164,0.09,0.124383379778117
2022-05-08,0.00222222222222222,0.01,0.00183333333333333
2022-05-08,0.00222222222222222,0.01,0.00183333333333333
2022-05-08,0.00222222222222222,0.01,0.00183333333333333
2022-05-08,0.00222222222222222,0.01,0.00183333333333333
2022-05-08,0.00222222222222222,0.01,0.00183333333333333
2022-05-08,0.00222222222222222,0.01,0.00183333333333333
2022-05-08,0.00222222222222222,0.01,0.00183333333333333
2022-05-08,0.00222222222222222,0.01,0.00183333333333333
2022-05-09,0,0,0
2022-05-09,0,0,0
2022-05-09,0,0,0
2022-05-09,0,0,0
2022-05-09,0,0,0
2022-05-09,0,0,0
2022-05-09,0,0,0
2022-05-09,0,0,0
2022-05-10,0,0,0
2022-05-10,0,0,0
2022-05-10,0,0,0
2022-05-10,0,0,0
2022-05-10,0,0,0
2022-05-10,0,0,0
2022-05-10,0,0,0
2022-05-10,0,0,0
2022-05-11,0,0,0
2022-05-11,0,0,0
2022-05-11,0,0,0
2022-05-11,0,0,0
2022-05-11,0,0,0
2022-05-11,0,0,0
2022-05-11,0,0,0
2022-05-11,0,0,0
2022-05-12,0,0,0
2022-05-12,0,0,0
2022-05-12,0,0,0
2022-05-12,0,0,0
2022-05-12,0,0,0
2022-05-12,0,0,0
2022-05-12,0,0,0
2022-05-12,0,0,0
2022-05-13,0,0,0
2022-05-13,0,0,0
2022-05-13,0,0,0
2022-05-13,0,0,0
2022-05-13,0,0,0
2022-05-13,0,0,0
2022-05-13,0,0,0
2022-05-13,0,0,0
2022-05-14,0.0254545454545455,0.1,0.0209903298788498
2022-05-14,0.0254545454545455,0.1,0.0209903298788498
2022-05-14,0.0254545454545455,0.1,0.0209903298788498
2022-05-14,0.0254545454545455,0.1,0.0209903298788498
2022-05-14,0.0254545454545455,0.1,0.0209903298788498
2022-05-14,0.0254545454545455,0.1,0.0209903298788498
2022-05-14,0.0254545454545455,0.1,0.0209903298788498
2022-05-14,0.0254545454545455,0.1,0.0209903298788498
2022-05-15,0.051,0.06,0.0349552245999614
2022-05-15,0.051,0.06,0.0349552245999614
2022-05-15,0.051,0.06,0.0349552245999614
2022-05-15,0.051,0.06,0.0349552245999614
2022-05-15,0.051,0.06,0.0349552245999614
2022-05-15,0.051,0.06,0.0349552245999614
2022-05-15,0.051,0.06,0.0349552245999614
2022-05-15,0.051,0.06,0.0349552245999614
2022-05-16,0.12,0.17,0.0947983100635275
2022-05-16,0.12,0.17,0.0947983100635275
2022-05-16,0.12,0.17,0.0947983100635275
2022-05-16,0.12,0.17,0.0947983100635275
2022-05-16,0.12,0.17,0.0947983100635275
2022-05-16,0.12,0.17,0.0947983100635275
2022-05-16,0.12,0.17,0.0947983100635275
2022-05-16,0.12,0.17,0.0947983100635275
2022-05-17,0,0,0
2022-05-17,0,0,0
2022-05-17,0,0,0
2022-05-17,0,0,0
2022-05-17,0,0,0
2022-05-17,0,0,0
2022-05-17,0,0,0
2022-05-17,0,0,0
2022-05-18,0,0,0
2022-05-18,0,0,0
2022-05-18,0,0,0
2022-05-18,0,0,0
2022-05-18,0,0,0
2022-05-18,0,0,0
2022-05-18,0,0,0
2022-05-18,0,0,0
2022-05-19,0.324,0.09,0.197101375931467
2022-05-19,0.324,0.09,0.197101375931467
2022-05-19,0.324,0.09,0.197101375931467
2022-05-19,0.324,0.09,0.197101375931467
2022-05-19,0.324,0.09,0.197101375931467
2022-05-19,0.324,0.09,0.197101375931467
2022-05-19,0.324,0.09,0.197101375931467
2022-05-19,0.324,0.09,0.197101375931467
2022-05-20,0.116,0.13,0.0770056732740943
2022-05-20,0.116,0.13,0.0770056732740943
2022-05-20,0.116,0.13,0.0770056732740943
2022-05-20,0.116,0.13,0.0770056732740943
2022-05-20,0.116,0.13,0.0770056732740943
2022-05-20,0.116,0.13,0.0770056732740943
2022-05-20,0.116,0.13,0.0770056732740943
2022-05-20,0.116,0.13,0.0770056732740943
2022-05-21,0.002,0.01,0.000454545454545455
2022-05-21,0.002,0.01,0.000454545454545455
2022-05-21,0.002,0.01,0.000454545454545455
2022-05-21,0.002,0.01,0.000454545454545455
2022-05-21,0.002,0.01,0.000454545454545455
2022-05-21,0.002,0.01,0.000454545454545455
2022-05-21,0.002,0.01,0.000454545454545455
2022-05-21,0.002,0.01,0.000454545454545455
2022-05-22,0.077,0.28,0.0549107142857143
2022-05-22,0.077,0.28,0.0549107142857143
2022-05-22,0.077,0.28,0.0549107142857143
2022-05-22,0.077,0.28,0.0549107142857143
2022-05-22,0.077,0.28,0.0549107142857143
2022-05-22,0.077,0.28,0.0549107142857143
2022-05-22,0.077,0.28,0.0549107142857143
2022-05-22,0.077,0.28,0.0549107142857143
2022-05-23,0,0,0
2022-05-23,0,0,0
2022-05-23,0,0,0
2022-05-23,0,0,0
2022-05-23,0,0,0
2022-05-23,0,0,0
2022-05-23,0,0,0
2022-05-23,0,0,0
2022-05-24,0.002,0.01,0.00166666666666667
2022-05-24,0.002,0.01,0.00166666666666667
2022-05-24,0.002,0.01,0.00166666666666667
2022-05-24,0.002,0.01,0.00166666666666667
2022-05-24,0.002,0.01,0.00166666666666667
2022-05-24,0.002,0.01,0.00166666666666667
2022-05-24,0.002,0.01,0.00166666666666667
2022-05-24,0.002,0.01,0.00166666666666667
2022-05-25,0,0,0
2022-05-25,0,0,0
2022-05-25,0,0,0
2022-05-25,0,0,0
2022-05-25,0,0,0
2022-05-25,0,0,0
2022-05-25,0,0,0
2022-05-25,0,0,0
2022-05-26,0,0,0
2022-05-26,0,0,0
2022-05-26,0,0,0
2022-05-26,0,0,0
2022-05-26,0,0,0
2022-05-26,0,0,0
2022-05-26,0,0,0
2022-05-26,0,0,0
2022-05-27,0.023,0.14,0.0269209292412617
2022-05-27,0.023,0.14,0.0269209292412617
2022-05-27,0.023,0.14,0.0269209292412617
2022-05-27,0.023,0.14,0.0269209292412617
2022-05-27,0.023,0.14,0.0269209292412617
2022-05-27,0.023,0.14,0.0269209292412617
2022-05-27,0.023,0.14,0.0269209292412617
2022-05-27,0.023,0.14,0.0269209292412617
2022-05-28,0.799,0.89,0.638099983749925
2022-05-28,0.799,0.89,0.636024353497824
2022-05-28,0.799,0.89,0.638099983749925
2022-05-28,0.799,0.89,0.636024353497824
2022-05-28,0.799,0.89,0.638099983749925
2022-05-28,0.799,0.89,0.636024353497824
2022-05-28,0.799,0.89,0.638099983749925
2022-05-28,0.799,0.89,0.636024353497824
2022-05-29,0,0,0
2022-05-29,0,0,0
2022-05-29,0,0,0
2022-05-29,0,0,0
2022-05-29,0,0,0
2022-05-29,0,0,0
2022-05-29,0,0,0
2022-05-29,0,0,0
2022-05-30,0,0,0
2022-05-30,0,0,0
2022-05-30,0,0,0
2022-05-30,0,0,0
2022-05-30,0,0,0
2022-05-30,0,0,0
2022-05-30,0,0,0
2022-05-30,0,0,0
2022-05-31,0.00588235294117647,0.1,0.00833333333333333
2022-05-31,0.00588235294117647,0.1,0.00833333333333333
2022-05-31,0.00588235294117647,0.1,0.00833333333333333
2022-05-31,0.00588235294117647,0.1,0.00833333333333333
2022-05-31,0.00588235294117647,0.1,0.00833333333333333
2022-05-31,0.00588235294117647,0.1,0.00833333333333333
2022-05-31,0.00588235294117647,0.1,0.00833333333333333
2022-05-31,0.00588235294117647,0.1,0.00833333333333333
2022-06-01,0.189,0.41,0.224516901995792
2022-06-01,0.189,0.41,0.224516901995792
2022-06-01,0.189,0.41,0.224516901995792
2022-06-01,0.189,0.41,0.224516901995792
2022-06-01,0.189,0.41,0.224516901995792
2022-06-01,0.189,0.41,0.224516901995792
2022-06-01,0.189,0.41,0.224516901995792
2022-06-01,0.189,0.41,0.224516901995792
2022-06-02,0.314,1.42,0.468206339377856
2022-06-03,0.045,0.17,0.050655266101238
2022-06-04,0,0,0
2022-06-05,0,0,0
2022-06-06,0,0,0
2022-06-07,0.057,0.08,0.0395238095238095
2022-06-08,0.263,0.23,0.179143939393939
2022-06-09,0.81,0.67,0.68206512605042
2022-06-10,0,0,0
2022-06-11,0,0,0
2022-06-12,0.00222222222222222,0.01,0.000869565217391304
2022-06-13,0.162,0.15,0.0945655806182122
2022-06-14,0,0,0
2022-06-15,0,0,0
2022-06-16,0.0433333333333333,0.18,0.0315
2022-06-17,0.04,0.27,0.0702916666666667
2022-06-18,0.111,0.11,0.0753571428571429
2022-06-19,0.038,0.06,0.0282584082584083
2022-06-20,0,0,0
2022-06-21,0.026,0.12,0.0157214680744093
2022-06-22,0.31,0.2,0.193284497537207
2022-06-23,0.001,0.01,0.000769230769230769
2022-06-24,0,0,0
2022-06-25,0,0,0
2022-06-26,0,0,0
2022-06-27,0.444,0.68,0.433601363341355
2022-06-28,0,0,0
2022-06-29,0,0,0
2022-06-30,0,0,0
2022-07-01,0,0,0
2022-07-02,0.251,0.63,0.340244261797673
2022-07-03,0.002,0.01,0.00148351648351648
2022-07-04,0,0,0
2022-07-05,0.063,0.12,0.0529120813397129
2022-07-06,0,0,0
2022-07-07,0,0,0
2022-07-08,0,0,0
2022-07-09,0,0,0
2022-07-10,0,0,0
2022-07-11,0,0,0
2022-07-12,0.0955555555555556,0.03,0.00222222222222222
2022-07-13,0.00222222222222222,0,0
2022-07-14,0.0722222222222222,0.21,0.0506516290726817
2022-07-15,0,0,0
2022-07-16,0.0166666666666667,0.1,0.0173868778280543
2022-07-17,0,0,0
2022-07-18,1.041,0.95,0.962730736098655
2022-07-19,0,0,0
2022-07-20,0,0,0
2022-07-21,0.025,0.16,0.0351207729468599
2022-07-22,0.00555555555555556,0.05,0.0107142857142857
2022-07-23,0,0,0
2022-07-24,0,0,0
2022-07-25,0.141,0.54,0.0837616354234001
2022-07-26,0.0311111111111111,0.44,0.102666666666667
2022-07-27,0,0,0
2022-07-28,0.029,0.02,0.00212669683257919
2022-07-29,0.035,0.21,0.0353846153846154
2022-07-30,0.00111111111111111,0.01,0.000833333333333333
2022-07-31,0,0,0
2022-08-01,0.329,0.23,0.229397486772487
2022-08-02,0.088,0.28,0.119211180124224
2022-08-03,0,0,0
2022-08-04,0,0,0
2022-08-05,0.013,0.1,0.0176923076923077
2022-08-06,0,0,0
2022-08-07,0.262,0.41,0.103171355498721
2022-08-08,0.226666666666667,0.94,0.292357152829022
2022-08-09,0.032,0.18,0.0546720028337675
2022-08-10,0,0,0
2022-08-11,0.042,0.12,0.036449549846289
2022-08-12,0,0,0
2022-08-13,0,0,0
2022-08-14,0,0,0
2022-08-15,0,0,0
2022-08-16,0.00111111111111111,0.01,0.000909090909090909
2022-08-17,0.104,0.18,0.0922077922077922
2022-08-18,0.031,0.16,0.0392857142857143
2022-08-19,0,0,0
2022-08-20,0,0,0
2022-08-21,0,0,0
2022-08-22,0.434,0.55,0.356968666726104
2022-08-23,0.208,0.37,0.245408228575391
2022-08-24,0,0,0
2022-08-25,0,0,0
2022-08-26,0.3,0.33,0.101479933110368
2022-08-27,0.163,1.56,0.37952380952381
2022-08-28,0,0,0
2022-08-29,0,0,0
2022-08-30,0.106,0.41,0.0819038208168643
2022-08-31,0.0233333333333333,0.2,0.0370978917882943
2022-09-01,0,0,0
2022-09-02,0,0,0
2022-09-03,0,0,0
2022-09-04,0.058,0.21,0.0405750915750916
2022-09-05,1.157,0.73,0.918783499221647
2022-09-06,1.803,0.84,1.13179949312248
2022-09-07,0.001,0.01,0.000666666666666667
2022-09-08,0,0,0
2022-09-09,0,0,0
2022-09-10,0,0,0
2022-09-11,0.037,0.04,0.0303954678362573
2022-09-12,0.126,0.31,0.0849344455866195
2022-09-13,0.594,1.48,0.554052605300195
2022-09-14,0,0,0
2022-09-15,0,0,0
2022-09-16,0,0,0
2022-09-17,0,0,0
2022-09-18,0,0,0
2022-09-19,0.145,0.42,0.139299734748011
2022-09-20,0.049,0.09,0.0447032967032967
2022-09-21,0,0,0
2022-09-22,0.644,0.64,0.431148864384495
2022-09-23,0,0,0
2022-09-24,0,0,0
2022-09-25,0.162,0.25,0.191010678871091
2022-09-26,0.0544444444444444,0.1,0.0183889871738169
2022-09-27,0,0,0
2022-09-28,0,0,0
2022-09-29,0,0,0
2022-09-30,0,0,0
2022-10-01,0.167,0.18,0.134535650623886
2022-10-02,0,0,0
2022-10-03,0.031,0.05,0.0226731601731602
2022-10-04,0.236,0.22,0.186378459191307
2022-10-05,0.798,0.52,0.541050515102373
2022-10-06,0.00272727272727273,0.01,0.00245833333333333
2022-10-07,0.001,0,0
2022-10-08,0.02,0.03,0.0174242424242424
2022-10-09,0,0,0
2022-10-10,0,0,0
